zip,beds,baths,sqft,price
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,1503,245000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,3,2,960,155000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1127,124000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1292,105000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1578,195000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1627,223000
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,2,1943,179580
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,4,3,1968,205000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85842,5,2,1712,168000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1007,180000
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,1043,161250
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,2,2,836,115000
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,1,988,223139
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1088,126640
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1187,234000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1206,142000
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1215,182716
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1235,246544
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1362,194818
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1392,165000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1393,200000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1479,205000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1517,212000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1567,261000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1574,255000
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1669,168750
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1670,157296
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1711,161500
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,1830,254172
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,3,2,2960,350000
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1830,387731
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,1953,207744
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2160,290000
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,2,2504,246750
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1768,265000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,1915,240000
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2026,231200
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2085,408431
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,4,3,2652,239700
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2346,320000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,2347,325000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85843,5,3,3134,315000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,2,1,930,203000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1348,545000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,1,1643,99000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,2,1360,315000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
85864,3,3,2325,660000
95603,2,2,1255,260000
95603,2,2,1255,260000
95603,2,2,960,285000
95603,2,2,960,285000
95603,4,3,2278,420454
95603,4,3,2278,420454
95608,2,2,1000,182000
95608,2,2,1000,182000
95608,2,2,1326,250134
95608,2,2,1326,250134
95608,2,2,1598,484000
95608,2,2,1598,484000
95608,2,2,1637,220702
95608,2,2,1637,220702
95608,3,1,1152,181872
95608,3,1,1152,181872
95608,3,1,1713,266000
95608,3,1,1713,266000
95608,3,1,936,200000
95608,3,1,936,200000
95608,3,1,972,201000
95608,3,1,972,201000
95608,3,2,1245,139500
95608,3,2,1245,139500
95608,3,2,1296,205900
95608,3,2,1296,205900
95608,3,2,1443,280000
95608,3,2,1443,280000
95608,3,2,1502,310000
95608,3,2,1502,310000
95608,3,2,1655,386222
95608,3,2,1655,386222
95608,3,2,1676,247000
95608,3,2,1676,247000
95608,3,2,2334,415000
95608,3,2,2334,415000
95608,4,2,1120,189000
95608,4,2,1120,189000
95608,4,2,1319,220000
95608,4,2,1319,220000
95608,4,2,1559,285000
95608,4,2,1559,285000
95608,4,2,2222,582000
95608,4,2,2222,582000
95608,4,3,3357,668365
95608,4,3,3357,668365
95610,3,2,1216,235000
95610,3,2,1216,235000
95610,3,2,1317,215000
95610,3,2,1317,215000
95610,3,2,1401,305000
95610,3,2,1401,305000
95610,3,2,1410,160000
95610,3,2,1410,160000
95610,3,2,1882,219000
95610,3,2,1882,219000
95610,4,3,1736,195000
95610,4,3,1736,195000
95610,5,4,2085,256054
95610,5,4,2085,256054
95614,3,2,1457,300000
95614,3,2,1457,300000
95619,3,2,1300,216033
95619,3,2,1300,216033
95621,2,1,795,116250
95621,2,1,795,116250
95621,2,1,795,69000
95621,2,1,795,69000
95621,2,1,888,101000
95621,2,1,888,101000
95621,2,2,1162,164000
95621,2,2,1162,164000
95621,3,1,1073,198000
95621,3,1,1073,198000
95621,3,1,1103,170000
95621,3,1,1103,170000
95621,3,1,1258,212000
95621,3,1,1258,212000
95621,3,1,1344,166000
95621,3,1,1344,166000
95621,3,2,1075,155800
95621,3,2,1075,155800
95621,3,2,1104,156000
95621,3,2,1104,156000
95621,3,2,1118,122000
95621,3,2,1118,122000
95621,3,2,1137,194000
95621,3,2,1137,194000
95621,3,2,1156,161653
95621,3,2,1156,161653
95621,3,2,1166,30000
95621,3,2,1166,30000
95621,3,2,1199,178000
95621,3,2,1199,178000
95621,3,2,1305,250000
95621,3,2,1305,250000
95621,3,2,1329,192700
95621,3,2,1329,192700
95621,3,2,1343,284893
95621,3,2,1343,284893
95621,3,2,1367,249000
95621,3,2,1367,249000
95621,4,2,1277,235000
95621,4,2,1277,235000
95621,4,2,1280,167293
95621,4,2,1280,167293
95621,4,2,1280,167293
95621,4,2,1280,167293
95621,4,2,1351,158000
95621,4,2,1351,158000
95621,4,2,1381,161250
95621,4,2,1381,161250
95621,4,2,1419,220000
95621,4,2,1419,220000
95621,4,2,1578,215000
95621,4,2,1578,215000
95621,4,2,1582,280000
95621,4,2,1582,280000
95621,4,3,1892,189836
95621,4,3,1892,189836
95623,2,1,1040,205000
95623,2,1,1040,205000
95623,3,2,1624,289000
95623,3,2,1624,289000
95624,2,1,840,71000
95624,2,1,840,71000
95624,2,2,1123,156000
95624,2,2,1123,156000
95624,3,2,1056,156896
95624,3,2,1056,156896
95624,3,2,1094,229000
95624,3,2,1094,229000
95624,3,2,1188,170000
95624,3,2,1188,170000
95624,3,2,1416,200000
95624,3,2,1416,200000
95624,3,2,1416,216000
95624,3,2,1416,216000
95624,3,2,1451,255000
95624,3,2,1451,255000
95624,3,2,1465,225000
95624,3,2,1465,225000
95624,3,2,1516,222900
95624,3,2,1516,222900
95624,4,2,1477,176850
95624,4,2,1477,176850
95624,4,2,1609,204750
95624,4,2,1609,204750
95624,4,2,1616,227887
95624,4,2,1616,227887
95624,4,2,1715,199500
95624,4,2,1715,199500
95624,4,2,1721,294173
95624,4,2,1721,294173
95624,4,2,1724,258000
95624,4,2,1724,258000
95624,4,2,1740,211500
95624,4,2,1740,211500
95624,4,2,1982,298000
95624,4,2,1982,298000
95624,4,2,1993,287417
95624,4,2,1993,287417
95624,4,2,2111,233500
95624,4,2,2111,233500
95624,4,2,2309,311000
95624,4,2,2309,311000
95624,4,2,2367,240000
95624,4,2,2367,240000
95624,4,3,1653,275000
95624,4,3,1653,275000
95624,4,3,2096,289000
95624,4,3,2096,289000
95624,4,3,2359,400186
95624,4,3,2359,400186
95624,4,3,2494,280000
95624,4,3,2494,280000
95624,4,3,3992,460000
95624,4,3,3992,460000
95624,5,2,2254,222750
95624,5,2,2254,222750
95624,5,3,2136,223058
95624,5,3,2136,223058
95624,5,3,2508,245918
95624,5,3,2508,245918
95624,6,3,2555,300000
95624,6,3,2555,300000
95626,3,2,1080,126000
95626,3,2,1080,126000
95626,3,2,1116,138750
95626,3,2,1116,138750
95626,3,2,1416,140000
95626,3,2,1416,140000
95626,4,2,1354,126714
95626,4,2,1354,126714
95628,2,2,1315,230000
95628,2,2,1315,230000
95628,2,2,994,142500
95628,2,2,994,142500
95628,3,1,1144,200000
95628,3,1,1144,200000
95628,3,1,1529,189000
95628,3,1,1529,189000
95628,3,1,960,185000
95628,3,1,960,185000
95628,3,2,1450,286013
95628,3,2,1450,286013
95628,3,2,1527,293993
95628,3,2,1527,293993
95628,3,2,3173,525000
95628,3,2,3173,525000
95628,5,5,2846,680000
95628,5,5,2846,680000
95630,3,2,1258,330000
95630,3,2,1258,330000
95630,3,2,1327,310000
95630,3,2,1327,310000
95630,3,2,1427,236073
95630,3,2,1427,236073
95630,3,2,1820,200000
95630,3,2,1820,200000
95630,3,2,1905,500000
95630,3,2,1905,500000
95630,3,2,2185,344250
95630,3,2,2185,344250
95630,4,2,1595,339000
95630,4,2,1595,339000
95630,4,2,2462,539000
95630,4,2,2462,539000
95630,4,2,2581,450000
95630,4,2,2581,450000
95630,4,3,1939,423000
95630,4,3,1939,423000
95630,4,3,2660,636000
95630,4,3,2660,636000
95630,4,3,3229,575000
95630,4,3,3229,575000
95630,4,3,3261,446000
95630,4,3,3261,446000
